id_municipio,n_alunos,taxa_observada,taxa_prevista,sigla_uf,nome_regiao,rede,meta_alfabetizacao_2024,meta_alfabetizacao_2025,lag1_taxa_alfabetizacao,lag1_media_portugues,populacao,pib_per_capita,ivs,risco,gap_meta_2024,risco_nao_atingir_meta_2024,gap_meta_2025,risco_nao_atingir_meta_2025,rank_risco,cluster
4321006,15,0.7333333333333333,0.4422476671986048,RS,Sul,estadual,64.43,67.4,90.58,777.2968,10822,53977.91535760488,0.168,0.5577523328013951,-20.205233280139524,True,-23.175233280139523,True,271,1
4318804,62,0.43548387096774194,0.44335224275906077,RS,Sul,municipal,79.22,79.35,79.09,755.7248,43283,39729.13152969988,0.2,0.5566477572409392,-34.88477572409392,True,-35.014775724093916,True,272,1
1721000,587,0.4599659284497445,0.4435392435114024,TO,Norte,municipal,62.2,65.61,58.66,749.4049,323625,43780.51448435689,,0.5564607564885976,-17.846075648859767,True,-21.256075648859763,True,273,1
2505238,11,0.36363636363636365,0.44386189763121936,PB,Nordeste,municipal,16.05,24.09,10.33,702.699,6431,13233.556212097652,,0.5561381023687806,28.336189763121933,False,20.296189763121934,False,274,0
4205803,40,0.525,0.4439694104678743,SC,Sul,municipal,58.9,62.97,54.71,742.4538,19554,101362.32995806485,,0.5560305895321257,-14.503058953212566,True,-18.573058953212566,True,275,1
4210209,3,1.0,0.44403780344092203,SC,Sul,municipal,56.12,60.73,51.4,739.7615,3258,26542.050337630448,0.147,0.555962196559078,-11.716219655907793,True,-16.326219655907792,True,276,1
1708304,4,0.25,0.4443294810957593,TO,Norte,municipal,57.94,62.2,53.56,739.1196,4840,36828.925619834714,0.412,0.5556705189042407,-13.507051890424066,True,-17.76705189042407,True,277,0
4203709,15,0.5333333333333333,0.4458063309099501,SC,Sul,municipal,62.71,66.02,59.28,745.937,13413,30769.2537090882,,0.55419366909005,-18.129366909004993,True,-21.43936690900499,True,278,1
4301800,7,0.42857142857142855,0.44582544875981095,RS,Sul,municipal,74.37,75.38,73.34,747.9982,4920,60978.65853658537,0.219,0.554174551240189,-29.787455124018912,True,-30.797455124018903,True,279,1
4205308,15,0.6,0.4462846766306297,SC,Sul,municipal,57.2,61.6,52.68,739.6066,11486,73601.51488768937,0.259,0.5537153233693703,-12.571532336937032,True,-16.97153233693703,True,280,1
4322707,33,0.3939393939393939,0.44658421239301166,RS,Sul,estadual,68.66,70.78,87.57,773.0967,27638,40767.63875823142,0.152,0.5534157876069883,-24.001578760698834,True,-26.12157876069884,True,281,1
4215703,46,0.32608695652173914,0.4487618775320552,SC,Sul,municipal,61.81,65.3,58.19,745.5532,29392,59537.152966793685,0.242,0.5512381224679448,-16.93381224679448,True,-20.423812246794476,True,282,1
4307302,3,0.6666666666666666,0.44969652577096325,RS,Sul,municipal,69.44,71.41,67.41,748.7363,6902,43438.27875977977,,0.5503034742290367,-24.47034742290367,True,-26.44034742290367,True,283,1
2700102,15,0.4666666666666667,0.4500319588408936,AL,Nordeste,municipal,52.49,57.79,47.14,731.1263,19550,12585.780051150896,,0.5499680411591064,-7.486804115910644,True,-12.786804115910641,True,284,0
2904209,7,0.42857142857142855,0.450378349403905,BA,Nordeste,municipal,65.03,67.88,62.08,743.9033,11411,11587.50328630269,,0.549621650596095,-19.992165059609505,True,-22.8421650596095,True,285,0
4313060,46,0.32608695652173914,0.45113544435014846,RS,Sul,estadual,73.32,74.53,85.71,762.3251,20539,51334.63167632309,,0.5488645556498515,-28.20645556498515,True,-29.416455564985156,True,286,1
4219176,11,0.7272727272727273,0.45144160497018504,SC,Sul,estadual,66.82,69.31,63.64,743.1651,4615,143356.6630552546,0.24,0.548558395029815,-21.67583950298149,True,-24.1658395029815,True,287,1
1705508,79,0.45569620253164556,0.45187616511360507,TO,Norte,municipal,55.79,60.47,51.01,737.8341,35957,32296.93800928887,0.226,0.5481238348863949,-10.60238348863949,True,-15.28238348863949,True,288,1
1703701,9,0.3333333333333333,0.4521344484287348,TO,Norte,municipal,44.57,51.24,38.1,732.5373,4796,55793.1609674729,0.38,0.5478655515712652,0.6434448428734783,False,-6.0265551571265235,True,289,0
2108504,58,0.4482758620689655,0.4528629625884896,MA,Nordeste,municipal,47.1,53.35,40.94,731.1578,32521,10964.730481842502,,0.5471370374115103,-1.8137037411510377,True,-8.063703741151038,True,290,0
5006408,22,0.6363636363636364,0.45513981275214893,MS,Centro-Oeste,municipal,40.53,47.79,33.66,720.8064,6974,66093.20332664181,,0.5448601872478511,4.983981275214894,False,-2.2760187247851036,True,291,1
5106778,25,0.32,0.4557005138210396,MT,Centro-Oeste,municipal,38.13,45.7,31.09,724.25,12524,44580.804854679016,,0.5442994861789604,7.4400513821039596,False,-0.12994861789604073,True,292,0
5106422,70,0.42857142857142855,0.456445247555319,MT,Centro-Oeste,municipal,42.73,49.67,36.06,728.81,33599,34119.73570641984,,0.543554752444681,2.9145247555319074,False,-4.0254752444680975,True,293,0
2203354,3,0.0,0.45654566490760223,PI,Nordeste,municipal,40.14,47.45,33.24,714.3862,7238,12380.630008289583,0.452,0.5434543350923977,5.514566490760224,False,-1.7954335092397784,True,294,0
5002001,30,0.7,0.4568766124075099,MS,Centro-Oeste,municipal,51.26,56.78,45.7,735.6087,10953,71654.2499771752,,0.5431233875924901,-5.572338759249014,True,-11.092338759249017,True,295,1
4316436,5,0.8,0.4574030269815442,RS,Sul,municipal,48.79,54.75,42.86,760.7917,2621,64894.69668065624,0.17,0.5425969730184558,-3.049697301845576,True,-9.009697301845577,True,296,1
2613701,142,0.45774647887323944,0.45744717984665517,PE,Nordeste,municipal,49.84,55.62,44.07,734.5089,117759,15209.529632554624,0.454,0.5425528201533448,-4.095282015334483,True,-9.875282015334477,True,297,0
1721109,8,0.75,0.45774627189768485,TO,Norte,municipal,48.88,54.82,42.96,738.5226,7751,42260.35350277383,,0.5422537281023152,-3.105372810231515,True,-9.045372810231513,True,298,1
4201257,14,0.5714285714285714,0.45795390920708046,SC,Sul,municipal,66.35,68.93,63.67,746.2521,10020,50959.08183632734,0.169,0.5420460907929195,-20.55460907929195,True,-23.134609079291963,True,299,1
2512036,7,0.42857142857142855,0.45799125831171345,PB,Nordeste,municipal,30.45,38.76,23.24,697.6865,3932,14423.448626653102,,0.5420087416882866,15.349125831171346,False,7.039125831171347,False,300,0
4302105,163,0.4294478527607362,0.45816248281397187,RS,Sul,municipal,77.77,78.15,77.38,762.342,127775,70926.22187438858,0.232,0.5418375171860281,-31.95375171860281,True,-32.33375171860282,True,301,1
4311791,3,0.6666666666666666,0.45852182653316254,RS,Sul,municipal,69.78,71.68,67.82,763.4136,2521,41311.78103927013,,0.5414781734668375,-23.927817346683746,True,-25.82781734668375,True,302,1
5002951,60,0.6333333333333333,0.4588683069682025,MS,Centro-Oeste,municipal,49.18,55.08,43.31,732.2222,33791,98532.9525613329,0.251,0.5411316930317975,-3.293169303179745,True,-9.193169303179744,True,303,1
2702355,22,0.5909090909090909,0.45930474827391043,AL,Nordeste,municipal,51.26,56.78,45.7,738.5745,26115,17238.63679877465,0.535,0.5406952517260896,-5.329525172608953,True,-10.849525172608956,True,304,0
3301850,90,0.3333333333333333,0.45934516625290744,RJ,Sudeste,municipal,55.1,59.91,50.19,735.3628,54300,29281.45488029466,0.29,0.5406548337470926,-9.165483374709254,True,-13.975483374709249,True,305,1
2102200,41,0.21951219512195122,0.4593621590470546,MA,Nordeste,municipal,50.62,56.26,44.96,735.9074,30799,10796.77911620507,,0.5406378409529454,-4.683784095294541,True,-10.323784095294542,True,306,0
3513801,602,0.5282392026578073,0.4594361984079756,SP,Sudeste,municipal,47.05,53.31,40.88,726.2931,404118,52531.89662425331,0.334,0.5405638015920244,-1.1063801592024376,True,-7.366380159202443,True,307,1
4217402,52,0.6153846153846154,0.460840645419732,SC,Sul,municipal,65.84,68.52,63.05,748.5892,21273,42616.97926949654,0.12,0.539159354580268,-19.755935458026798,True,-22.43593545802679,True,308,1
1600253,23,0.21739130434782608,0.4611473757722959,AP,Norte,municipal,55.34,60.1,50.48,742.7079,6043,21963.097799106403,,0.5388526242277041,-9.225262422770413,True,-13.985262422770411,True,309,0
1713304,22,0.5454545454545454,0.4614818093875547,TO,Norte,municipal,57.09,61.51,52.55,744.4268,13056,37024.66299019608,0.252,0.5385181906124453,-10.941819061244537,True,-15.361819061244532,True,310,1
3302601,93,0.3225806451612903,0.46222468222143004,RJ,Sudeste,municipal,52.84,58.07,47.54,732.5345,43624,78939.5745461214,0.19,0.53777531777857,-6.617531777856996,True,-11.847531777856993,True,311,1
2103604,83,0.5301204819277109,0.46320314524473327,MA,Nordeste,municipal,47.59,53.76,41.49,731.2018,61351,10390.767876644228,0.542,0.5367968547552667,-1.2696854755266784,True,-7.439685475526673,True,312,0
4314175,5,0.4,0.46392944165334205,RS,Sul,municipal,67.21,69.62,64.71,752.6255,2100,82310.47619047618,0.409,0.536070558346658,-20.817055834665787,True,-23.227055834665798,True,313,1
3522307,229,0.5065502183406113,0.4641203713761349,SP,Sudeste,municipal,48.17,54.24,42.15,729.1684,163774,48620.67239000086,0.193,0.5358796286238652,-1.7579628623865133,True,-7.827962862386514,True,314,1
4309753,6,0.3333333333333333,0.464250008353414,RS,Sul,municipal,72.44,73.81,71.02,758.1227,3793,27806.221987872395,0.247,0.535749991646586,-26.014999164658597,True,-27.384999164658602,True,315,1
4301958,6,0.3333333333333333,0.46543549072311424,RS,Sul,municipal,70.55,72.3,68.75,745.7095,2555,65511.545988258316,,0.5345645092768858,-24.006450927688576,True,-25.756450927688576,True,316,1
2104081,12,0.75,0.46550710132427237,MA,Nordeste,municipal,36.99,44.7,29.89,731.3713,11184,14284.78183118741,,0.5344928986757276,9.560710132427232,False,1.8507101324272313,False,317,0
2112407,47,0.5319148936170213,0.46600063020880833,MA,Nordeste,municipal,46.7,53.01,40.48,728.4776,38905,10666.366790900913,0.713,0.5339993697911917,-0.0999369791191711,True,-6.409936979119166,True,318,0
5007703,29,0.7241379310344828,0.4662103945850439,MS,Centro-Oeste,municipal,58.52,62.66,54.25,736.1887,11301,43708.43288204584,0.365,0.5337896054149561,-11.898960541495619,True,-16.038960541495612,True,319,1
4318606,9,0.1111111111111111,0.4666369734885284,RS,Sul,municipal,65.42,68.18,62.54,759.3784,6978,61083.118372026365,,0.5333630265114716,-18.75630265114716,True,-21.516302651147164,True,320,1
1301001,50,0.38,0.46672271542206034,AM,Norte,estadual,52.7,57.96,74.34,755.2263,30892,14026.997280849411,,0.5332772845779397,-6.02772845779397,True,-11.287728457793968,True,321,1
2502102,8,0.5,0.46721103361799665,PB,Nordeste,municipal,35.73,43.58,28.58,722.6139,5277,12052.491946181543,0.275,0.5327889663820033,10.991103361799667,False,3.141103361799665,False,322,0
3534302,38,0.4473684210526316,0.4689784156531208,SP,Sudeste,municipal,50.6,56.24,44.94,732.8171,39193,82862.9602224887,0.208,0.5310215843468792,-3.7021584346879166,True,-9.342158434687917,True,323,1
2601052,29,0.6206896551724138,0.470425559999871,PE,Nordeste,municipal,51.26,56.79,45.71,734.365,19936,10188.252407704655,0.556,0.529574440000129,-4.217444000012897,True,-9.747444000012898,True,324,0
4306973,2,0.5,0.4719474543413539,RS,Sul,estadual,74.36,75.37,70.59,755.3193,3121,48717.07785966036,0.176,0.5280525456586461,-27.165254565864615,True,-28.17525456586462,True,325,1
1720937,3,1.0,0.47353825132620386,TO,Norte,municipal,59.86,63.74,55.85,754.4538,2086,19955.41706615532,0.529,0.5264617486737961,-12.506174867379613,True,-16.386174867379616,True,326,0
3552502,541,0.4491682070240296,0.4738070948369807,SP,Sudeste,municipal,48.1,54.18,42.07,727.7286,318765,58408.85291672549,0.221,0.5261929051630193,-0.7192905163019319,True,-6.79929051630193,True,327,1
4203600,69,0.5507246376811594,0.47403350428699825,SC,Sul,municipal,66.86,69.34,64.29,754.1445,38656,89426.06581125828,0.273,0.5259664957130017,-19.456649571300176,True,-21.93664957130018,True,328,1
2512721,9,0.2222222222222222,0.474137288860286,PB,Nordeste,municipal,52.73,57.98,47.41,730.2051,5925,11901.434599156119,0.568,0.5258627111397141,-5.316271113971396,True,-10.566271113971396,True,329,0
4218707,179,0.4245810055865922,0.47515759391944806,SC,Sul,municipal,71.86,73.35,70.32,753.6874,115495,52011.84466860037,0.156,0.5248424060805519,-24.344240608055195,True,-25.83424060805519,True,330,1
2515807,2,0.5,0.475983777065506,PB,Nordeste,municipal,21.09,29.56,14.55,700.3749,6984,10698.024054982818,,0.524016222934494,26.5083777065506,False,18.0383777065506,False,331,0
3534708,147,0.5374149659863946,0.47692903844190326,SP,Sudeste,municipal,55.25,60.03,50.37,739.5165,106877,45872.9380502821,0.24,0.5230709615580967,-7.557096155809674,True,-12.337096155809675,True,332,1
3513504,183,0.3989071038251366,0.4771981331057482,SP,Sudeste,municipal,53.65,58.73,48.49,736.3142,115082,241683.2171842686,0.285,0.5228018668942518,-5.930186689425177,True,-11.010186689425176,True,333,1
4213203,53,0.5094339622641509,0.4784289321510296,SC,Sul,municipal,65.94,68.6,63.17,749.5472,36392,87510.22202681909,0.111,0.5215710678489704,-18.097106784897036,True,-20.757106784897033,True,334,1
5004908,10,0.2,0.4786884373446898,MS,Centro-Oeste,municipal,44.9,51.51,38.46,729.403,7425,96660.06734006734,0.265,0.5213115626553102,2.968843734468983,False,-3.6411562655310163,True,335,1
3543907,264,0.5113636363636364,0.47885777106935845,SP,Sudeste,municipal,55.16,59.96,50.27,737.4403,208857,73864.4958033487,0.131,0.5211422289306415,-7.274222893064149,True,-12.074222893064153,True,336,1
3554508,49,0.6122448979591837,0.48027460872684513,SP,Sudeste,municipal,53.53,58.64,48.35,735.2006,38690,76374.98061514604,,0.5197253912731549,-5.502539127315487,True,-10.612539127315486,True,337,1
3300704,380,0.4263157894736842,0.4805579161141765,RJ,Sudeste,municipal,58.8,62.89,54.58,742.9705,238166,71229.61295902857,0.181,0.5194420838858236,-10.74420838858235,True,-14.834208388582354,True,338,1
2411502,24,0.125,0.48093797904909436,RN,Nordeste,estadual,68.69,70.8,67.52,759.5584,22779,14904.736818999956,0.443,0.5190620209509056,-20.59620209509056,True,-22.70620209509056,True,339,0
4305116,2,0.5,0.4811664479395315,RS,Sul,municipal,,75.89,91.67,782.0486,2779,44385.390428211584,0.213,0.5188335520604686,,False,-27.77335520604685,True,340,2
1706001,15,0.4666666666666667,0.4812665539092923,TO,Norte,municipal,53.39,58.52,48.18,739.7477,5515,45233.36355394379,,0.5187334460907077,-5.263344609070771,True,-10.393344609070773,True,341,1
2508604,29,0.4482758620689655,0.4821017074259556,PB,Nordeste,municipal,52.54,57.83,47.19,734.1877,13019,21502.72678393118,0.503,0.5178982925740444,-4.329829257404441,True,-9.61982925740444,True,342,0
5007406,44,0.3409090909090909,0.4823451752302882,MS,Centro-Oeste,municipal,52.63,57.9,47.3,739.453,20393,45437.012700436426,0.284,0.5176548247697118,-4.395482476971182,True,-9.665482476971178,True,343,1
2200103,8,0.625,0.4823827290480026,PI,Nordeste,municipal,39.55,46.94,32.61,726.352,5023,11414.493330678877,0.546,0.5176172709519974,8.688272904800264,False,1.298272904800264,False,344,0
2110401,24,0.375,0.48367524395127165,MA,Nordeste,municipal,52.21,57.56,46.81,726.0404,18793,9922.524344170703,,0.5163247560487283,-3.8424756048728383,True,-9.19247560487284,True,345,0
4111803,48,0.4375,0.4839496233761073,PR,Sul,municipal,59.25,63.25,55.12,741.6287,41400,47270.362318840576,,0.5160503766238926,-10.855037662389272,True,-14.855037662389272,True,346,1
3535804,36,0.3055555555555556,0.4840619458728588,SP,Sudeste,municipal,54.37,59.31,49.33,738.2096,19799,61747.9165614425,0.25,0.5159380541271412,-5.963805412714116,True,-10.90380541271412,True,347,1
3513603,29,0.6551724137931034,0.4849064919383938,SP,Sudeste,municipal,54.88,59.73,49.94,741.7864,22456,19279.52440327752,,0.5150935080616061,-6.389350806160621,True,-11.239350806160616,True,348,0
4121000,31,0.45161290322580644,0.48494462060054316,PR,Sul,municipal,50.89,56.48,45.28,737.3223,10693,32006.359300476946,,0.5150553793994568,-2.395537939945683,True,-7.985537939945679,True,349,0
2500601,34,0.35294117647058826,0.4852040826086192,PB,Nordeste,municipal,61.09,64.73,57.33,743.5606,22797,138099.39904373384,0.393,0.5147959173913808,-12.569591739138083,True,-16.209591739138084,True,350,1
4209607,31,0.3548387096774194,0.48521890174852245,SC,Sul,municipal,66.04,68.69,63.3,747.6467,14622,32945.5614826973,0.157,0.5147810982514776,-17.51810982514776,True,-20.168109825147752,True,351,1
5007935,32,0.78125,0.48554120392978806,MS,Centro-Oeste,municipal,52.8,58.04,47.5,734.3211,14822,100465.05194980434,0.275,0.5144587960702119,-4.245879607021195,True,-9.485879607021197,True,352,1
1705557,11,0.6363636363636364,0.48561495970352164,TO,Norte,municipal,65.04,67.88,62.09,759.7223,4896,19403.799019607843,,0.5143850402964784,-16.478504029647844,True,-19.318504029647833,True,353,1
5004106,25,0.44,0.48583431332141613,MS,Centro-Oeste,municipal,52.3,57.63,46.91,738.6447,10135,47123.828317710904,0.275,0.5141656866785839,-3.7165686678583825,True,-9.046568667858388,True,354,1
2102150,18,0.4444444444444444,0.4861484457012982,MA,Nordeste,municipal,40.15,47.46,33.25,726.4564,9387,9597.208905933738,,0.5138515542987018,8.464844570129827,False,1.1548445701298249,False,355,0
4320107,38,0.47368421052631576,0.4864391788599677,RS,Sul,municipal,72.81,74.12,71.47,755.8525,23356,61126.0917965405,0.179,0.5135608211400323,-24.16608211400323,True,-25.476082114003233,True,356,1
3300258,65,0.4,0.4866372465262163,RJ,Sudeste,municipal,55.35,60.11,50.49,737.2671,32794,284667.1342318717,0.244,0.5133627534737837,-6.68627534737837,True,-11.446275347378368,True,357,1
2208007,80,0.45,0.4866611081652522,PI,Nordeste,municipal,57.43,61.79,52.95,740.4464,86228,28490.536716611772,0.3,0.5133388918347478,-8.763889183474781,True,-13.12388918347478,True,358,1
4211892,7,0.42857142857142855,0.4867885091881158,SC,Sul,estadual,,,55.21,747.0766,2228,49823.15978456014,0.323,0.5132114908118842,,False,,False,359,1
3538006,231,0.5064935064935064,0.4868454289181918,SP,Sudeste,municipal,58.74,62.84,54.51,742.9881,172027,79491.47517540852,0.247,0.5131545710818082,-10.055457108180818,True,-14.15545710818082,True,360,1
3302056,22,0.6363636363636364,0.48756865347295597,RJ,Sudeste,municipal,58.72,62.82,54.49,738.7978,14517,29723.289935937177,0.283,0.512431346527044,-9.963134652704404,True,-14.063134652704406,True,361,1
2101905,17,0.6470588235294118,0.48792405025533453,MA,Nordeste,municipal,39.93,47.27,33.01,728.421,19983,8315.718360606515,,0.5120759497446654,8.862405025533455,False,1.5224050255334518,False,362,0
3551900,32,0.53125,0.4889125816934077,SP,Sudeste,municipal,48.16,54.23,42.14,728.7635,14724,23132.097256180386,,0.5110874183065923,0.7312581693407694,False,-5.338741830659231,True,363,0
2613503,38,0.6842105263157895,0.48966203735084585,PE,Nordeste,municipal,52.12,57.48,46.7,735.5636,36752,14418.344579886809,0.393,0.5103379626491542,-3.153796264915414,True,-8.513796264915413,True,364,0
3502200,42,0.35714285714285715,0.49036067861567656,SP,Sudeste,municipal,53.44,58.57,48.25,735.0599,24512,72473.68635770235,,0.5096393213843234,-4.403932138432339,True,-9.533932138432341,True,365,1
2923035,12,0.5833333333333334,0.4904701398861131,BA,Nordeste,municipal,63.79,66.89,60.58,749.9673,11565,11878.253350626892,0.367,0.5095298601138869,-14.742986011388687,True,-17.84298601138869,True,366,0
3543006,27,0.7407407407407407,0.4905732115156444,SP,Sudeste,municipal,57.56,61.89,53.11,739.7058,18930,33848.33597464342,,0.5094267884843555,-8.502678848435558,True,-12.832678848435556,True,367,1
1703206,5,0.6,0.49086814349307434,TO,Norte,municipal,57.3,61.68,52.8,741.4525,4316,29786.839666357737,0.364,0.5091318565069256,-8.213185650692566,True,-12.593185650692568,True,368,0
3554656,4,0.75,0.4925760699791001,SP,Sudeste,municipal,40.22,47.52,33.33,711.1801,2063,21370.334464372274,0.243,0.5074239300208999,9.03760699791001,False,1.7376069979100066,False,369,0
4305900,14,0.35714285714285715,0.49400812824744905,RS,Sul,municipal,79.32,79.43,79.2,758.8336,6230,63739.16532905297,,0.5059918717525509,-29.91918717525509,True,-30.029187175255103,True,370,1
4313607,5,0.6,0.4941958559300125,RS,Sul,municipal,79.11,79.26,78.96,750.2508,3691,44112.97751286914,0.336,0.5058041440699875,-29.690414406998755,True,-29.84041440699876,True,371,1
4320305,6,0.6666666666666666,0.4945835724681635,RS,Sul,estadual,,55.76,83.57,769.8539,5220,54944.444444444445,0.185,0.5054164275318365,,False,-6.30164275318365,True,372,1
2604205,41,0.21951219512195122,0.49482322180573135,PE,Nordeste,municipal,50.3,56.0,44.6,738.4264,33279,11721.355809970251,0.497,0.5051767781942686,-0.8176778194268621,True,-6.517677819426865,True,373,0
4216354,7,0.5714285714285714,0.49486923582615344,SC,Sul,municipal,59.22,63.23,55.09,747.7949,4732,96329.24767540152,0.132,0.5051307641738465,-9.733076417384652,True,-13.74307641738465,True,374,1
4305603,4,1.0,0.4949995251356356,RS,Sul,estadual,66.33,68.91,83.33,764.5845,3319,59950.88882193432,,0.5050004748643644,-16.830047486436435,True,-19.410047486436433,True,375,1
1600535,52,0.5384615384615384,0.4954454193960825,AP,Norte,municipal,67.62,69.95,65.21,759.4447,18988,27788.86665262271,,0.5045545806039176,-18.075458060391753,True,-20.40545806039175,True,376,1
4318440,2,1.0,0.4957101117147733,RS,Sul,municipal,77.17,77.66,76.67,757.1652,2976,38022.17741935484,,0.5042898882852267,-27.59898882852267,True,-28.088988828522666,True,377,1
3517208,22,0.6818181818181818,0.4961799997483927,SP,Sudeste,municipal,55.48,60.21,50.64,737.9987,11459,27127.323501178114,0.188,0.5038200002516073,-5.862000025160725,True,-10.59200002516073,True,378,1
3522000,5,0.6,0.4974586916821476,SP,Sudeste,municipal,58.17,62.39,53.84,729.5327,3702,83280.65910318747,0.24,0.5025413083178524,-8.424130831785241,True,-12.64413083178524,True,379,1
5002308,37,0.5675675675675675,0.4980159724282901,MS,Centro-Oeste,municipal,56.39,60.95,51.72,741.7269,11840,97923.7331081081,0.371,0.5019840275717099,-6.588402757170989,True,-11.148402757170992,True,380,1
4323358,3,0.6666666666666666,0.49823697671550277,RS,Sul,municipal,72.6,73.94,71.21,755.5786,2122,73172.00754005655,,0.5017630232844972,-22.776302328449717,True,-24.11630232844972,True,381,1
2513406,18,0.5555555555555556,0.4999384732605038,PB,Nordeste,municipal,59.0,63.05,54.82,741.915,15387,37266.84863846104,0.318,0.5000615267394962,-9.006152673949622,True,-13.056152673949619,True,382,1
4311759,7,0.42857142857142855,0.5002753382452116,RS,Sul,estadual,35.72,43.57,74.7,767.5429,6917,43854.561225965015,,0.49972466175478836,14.307533824521165,False,6.457533824521164,False,383,1
5103007,37,0.6756756756756757,0.5005408898841406,MT,Centro-Oeste,municipal,52.97,58.18,47.7,737.44,19374,93816.2485805719,,0.4994591101158594,-2.9159110115859406,True,-8.125911011585941,True,384,1
4312104,5,0.4,0.5009137075110266,RS,Sul,estadual,67.91,70.18,100.0,788.9113,4786,36357.29210196406,0.242,0.4990862924889734,-17.818629248897338,True,-20.088629248897348,True,385,2
3551108,22,0.4090909090909091,0.5010520127873084,SP,Sudeste,municipal,47.53,53.71,41.43,734.4616,10632,25406.602708803613,0.233,0.4989479872126916,2.5752012787308374,False,-3.6047987212691623,True,386,1
2203255,5,0.0,0.5013802380757666,PI,Nordeste,municipal,39.57,46.96,32.63,725.2656,4527,11867.240998453723,,0.4986197619242334,10.568023807576658,False,3.1780238075766576,False,387,0
4315800,12,0.25,0.502070845905843,RS,Sul,municipal,76.28,76.93,75.61,758.8881,10644,58869.87974445697,0.109,0.49792915409415694,-26.072915409415693,True,-26.722915409415698,True,388,1
3535903,9,0.8888888888888888,0.5023486284909631,SP,Sudeste,municipal,39.38,46.79,32.42,714.8036,4111,39078.8129408903,0.218,0.49765137150903693,10.854862849096307,False,3.4448628490963102,False,389,1
2206050,5,0.6,0.5030296296853709,PI,Nordeste,municipal,51.46,56.95,45.94,734.6575,5215,11682.262703739214,0.521,0.4969703703146291,-1.157037031462913,True,-6.647037031462915,True,390,0
4314464,4,0.75,0.5032421632279948,RS,Sul,municipal,75.04,75.92,74.14,757.0149,2299,108314.91953023053,,0.49675783677200525,-24.715783677200534,True,-25.59578367720053,True,391,1
3536570,5,0.2,0.5035937114207703,SP,Sudeste,municipal,44.71,51.35,38.25,718.6941,2146,34718.54613233924,0.18,0.49640628857922975,5.6493711420770225,False,-0.9906288579229781,True,392,1
2204709,14,0.5714285714285714,0.5039172621797238,PI,Nordeste,municipal,59.47,63.43,55.39,744.5542,15259,12458.876728488105,,0.49608273782027623,-9.078273782027622,True,-13.038273782027623,True,393,0
3510807,39,0.5384615384615384,0.5043118365859253,SP,Sudeste,municipal,50.63,56.27,44.98,738.1822,28786,51909.92148961301,0.138,0.49568816341407473,-0.19881634140747906,True,-5.83881634140748,True,394,1
4103107,39,0.7435897435897436,0.5043235901598455,PR,Sul,municipal,54.2,59.18,49.13,733.2867,13804,22131.121414082874,,0.4956764098401545,-3.7676409840154506,True,-8.747640984015447,True,395,0
5107776,11,0.18181818181818182,0.5044966810931052,MT,Centro-Oeste,municipal,46.1,52.52,39.81,736.0,7720,39655.0518134715,,0.4955033189068948,4.349668109310521,False,-2.0703318906894808,True,396,1
3127057,8,0.75,0.5059736218243859,MG,Sudeste,estadual,43.82,50.6,28.57,718.5464,4405,13120.544835414303,0.482,0.4940263781756141,6.777362182438587,False,-0.002637817561414124,True,397,0
1707652,15,0.5333333333333333,0.5064188890798552,TO,Norte,municipal,65.27,68.06,62.36,763.9179,5336,65609.07046476762,0.319,0.4935811109201448,-14.628111092014471,True,-17.418111092014477,True,398,1
5104500,7,0.5714285714285714,0.506425819067809,MT,Centro-Oeste,municipal,50.4,56.08,44.71,732.77,2194,49981.768459434825,,0.49357418093219096,0.24258190678090585,False,-5.437418093219094,True,399,1
2515401,11,0.18181818181818182,0.5072633235038831,PB,Nordeste,municipal,59.88,63.76,55.88,744.6674,10620,10546.421845574388,,0.49273667649611685,-9.153667649611691,True,-13.033667649611687,True,400,0
4315107,7,0.42857142857142855,0.5076174222361741,RS,Sul,estadual,73.05,74.31,82.11,756.6458,10132,22708.448480063165,0.273,0.4923825777638259,-22.288257776382586,True,-23.54825777638259,True,401,1
2203909,97,0.4639175257731959,0.508088844482218,PI,Nordeste,municipal,54.22,59.2,49.16,737.7356,64150,26399.189399844116,0.289,0.491911155517782,-3.4111155517781953,True,-8.3911155517782,True,402,1
3551702,202,0.4752475247524752,0.5081315553899045,SP,Sudeste,municipal,58.07,62.3,53.71,742.4005,131600,68959.10334346505,0.186,0.4918684446100955,-7.25684446100955,True,-11.486844461009547,True,403,1
2103208,116,0.4482758620689655,0.5085069271001694,MA,Nordeste,municipal,52.46,57.77,47.1,738.3478,84202,13425.595591553645,0.602,0.4914930728998306,-1.6093072899830574,True,-6.91930728998306,True,404,0
5106000,12,0.6666666666666666,0.5086776890322601,MT,Centro-Oeste,municipal,52.79,58.03,47.48,741.17,5935,67295.5349620893,0.302,0.49132231096773993,-1.9222310967739915,True,-7.1622310967739935,True,405,1
2106326,59,0.3389830508474576,0.5090029308195908,MA,Nordeste,municipal,61.61,65.14,57.95,747.0242,21686,12692.3360693535,0.615,0.4909970691804092,-10.709706918040922,True,-14.239706918040923,True,406,0
4303905,99,0.40404040404040403,0.5090523347608481,RS,Sul,municipal,77.73,78.12,77.34,759.8216,64704,69991.91703758655,0.142,0.4909476652391519,-26.824766523915194,True,-27.214766523915195,True,407,1
